xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-3.01,6.62,6.69,0.49,-0.31,-1.1,fall
-2.97,6.7,6.74,0.73,-0.12,-1.16,fall
-3,6.65,6.72,0.43,-0.18,-1.04,fall
-3.05,6.64,6.73,0.61,0.06,-0.85,fall
-3.01,6.66,6.76,1.89,-0.43,-0.85,fall
-3,6.69,6.73,1.53,-0.43,-0.73,fall
-2.94,6.67,6.73,1.04,-0.43,-1.1,fall
-3,6.65,6.75,1.04,-0.06,-1.22,fall
-3.02,6.73,6.71,1.28,-0.18,-1.1,fall
-2.97,6.72,6.64,0.98,0.12,-1.04,fall
-2.97,6.71,6.67,1.1,0,-0.98,fall
-3.02,6.73,6.69,1.16,0.12,-1.04,fall
-3.01,6.68,6.7,1.46,0.12,-1.1,fall
-3.05,6.7,6.69,1.4,-0.06,-0.85,fall
-3,6.75,6.67,1.34,-0.37,-0.79,fall
-3,6.74,6.67,1.22,-0.31,-0.92,fall
-3,6.71,6.68,1.1,-0.67,-1.04,fall
-2.97,6.77,6.65,1.1,-0.49,-0.85,fall
-2.96,6.78,6.63,0.85,-0.43,-0.98,fall
1.98,6.87,-6.15,-7.75,1.95,2.26,fall
2.17,6.84,-6.11,-8.12,2.5,0.67,fall
2.26,6.75,-6.21,-7.93,4.03,-2.62,fall
1.92,6.7,-6.26,-5.98,4.39,-5.68,fall
1.99,6.89,-6.37,-5.86,4.46,-6.84,fall
2.02,6.61,-6.27,-5.98,4.27,-9.16,fall
2.16,6.81,-6,-5.8,5.92,-10.56,fall
2.24,6.84,-5.77,-6.41,8.06,-12.76,fall
2.55,6.55,-5.76,-3.91,10.68,-15.81,fall
2.95,6.08,-6.06,3.78,14.83,-23.32,fall
2.99,9.16,-8.54,19.47,18.86,-34.24,fall
0.95,10.14,-7.38,13.85,12.88,-24.78,fall
2.29,7.92,-5.97,15.32,16.6,-43.52,fall
1.75,8.98,-4.17,12.39,30.03,-52.86,fall
0.16,7.6,-5.62,10.68,36.87,-46.45,fall
-0.83,8.42,-5.96,10.74,34.79,-34.24,fall
-0.93,7.76,-5.32,2.99,27.28,-29.3,fall
0.02,6.91,-5.35,2.38,23.44,-27.34,fall
-0.06,7.08,-5.47,1.28,22.46,-16.3,fall
-0.85,7.19,-5.91,-1.34,18.86,-10.01,fall
-0.56,6.47,-6.07,-1.77,13,-8.06,fall
-0.58,5.93,-5.95,-1.04,8.24,-1.77,fall
-0.34,5.04,-5.55,1.59,3.48,6.65,fall
0.49,5.97,-5.7,10.31,1.46,20.39,fall
-0.09,6.4,-7.4,10.8,5.68,26.92,fall
3.37,13.72,-7.19,15.26,5.19,35.64,fall
2.83,9.97,-5.97,9.16,15.63,12.7,fall
-1.23,8.68,-5.19,6.53,1.65,1.34,fall
-0.47,6.5,-4.62,1.83,-18.25,-3.97,fall
2.62,8.02,-4.47,4.21,-16.48,-13,fall
2.58,8.44,-4.46,0.92,-11.54,-23.86,fall
2.7,7.44,-5.43,1.16,1.65,-24.6,fall
0.81,6.49,-5.66,2.87,15.14,-29.66,fall
0.48,6.04,-5.59,9.46,15.75,-36.44,fall
0.75,6.59,-5.68,11.9,20.57,-33.81,fall
0.92,5.25,-5.62,11.54,24.17,-33.08,fall
0.06,6.35,-6.7,21.97,27.59,-35.46,fall
1.38,7.61,-6.54,23.56,26.73,-28.38,fall
-2.25,10.87,-12.01,20.87,40.22,-42.3,fall
1.25,9.08,-6.66,-2.99,30.82,-47.18,fall
3.27,6.85,-4.41,-3.6,51.21,-61.58,fall
0.8,6.62,-5.39,-7.2,72.39,-65.98,fall
-2.85,7.11,-6.89,-2.08,77.09,-65.92,fall
-2.78,7.87,-6.78,3.11,68.48,-68.97,fall
-1.22,6.93,-6.16,-2.38,58.96,-64.64,fall
-1.68,6.53,-6.25,-6.16,56.76,-50.96,fall
-2.1,6.21,-6.36,-6.35,52.06,-42.97,fall
-2.09,6.11,-6.42,-5.86,45.59,-37.72,fall
-2.15,5.48,-6.07,-5.62,40.16,-33.94,fall
-2.03,4.46,-5.46,0.85,33.63,-27.1,fall
-1.06,6.12,-5.32,12.76,33.2,-13,fall
-1.15,9.09,-8.04,16.11,36.87,-18.19,fall
1.32,9.53,-7.7,10.68,35.83,-20.2,fall
-0.58,5.64,-7.19,17.58,47.24,-31.19,fall
-1.89,8.19,-5.8,10.62,23.38,-25.88,fall
0.02,6.81,-5.05,9.16,13.37,-17.88,fall
1.49,8.83,-6.34,4.27,12.39,-14.89,fall
2.34,7.74,-5.78,-6.16,15.56,-14.04,fall
0.59,6.81,-6.24,-5.62,23.8,-13.61,fall
-1.02,5.65,-6.53,-0.79,18.62,-15.5,fall
-0.26,5.22,-6.25,6.59,7.69,-14.1,fall
0.58,5.85,-5.92,7.14,0.98,-7.2,fall
1.18,5.7,-6.45,9.09,-1.53,-3.11,fall
-0.16,7.82,-6.91,7.81,-2.5,2.81,fall
-0.41,6.54,-7.49,7.45,-12.08,-1.28,fall
1.23,5.46,-7.23,10.62,-15.08,0.98,fall
-0.53,11.91,-8.23,22.64,-4.21,-0.12,fall
0.25,7.76,-5.32,0.79,-12.21,11.9,fall
0.07,10.45,-6.3,-7.51,-10.31,19.71,fall
0.38,7.28,-6.55,-5.19,-16.24,28.69,fall
-0.64,7.29,-6.16,-0.73,-15.63,29.11,fall
-2.08,7.28,-6.48,-2.14,-34.85,34.61,fall
-1.09,7.03,-6.03,-9.95,-57.07,53.41,fall
0.04,7.01,-5.94,-16.36,-69.95,71.96,fall
2.86,7.86,-5.49,-31.49,-70.19,89.17,fall
2.01,7.62,-5.84,-33.45,-61.4,92.71,fall
1.77,7.71,-6.21,-29.24,-58.11,82.89,fall
1.54,6.95,-5.91,-19.29,-60,75.99,fall
2.86,6.1,-5.64,-12.45,-62.87,71.84,fall
3.41,5.89,-5.72,-6.16,-58.04,65.73,fall
3.02,5.81,-5.93,-0.06,-54.38,58.65,fall
2.31,5.8,-5.91,3.66,-54.57,56.88,fall
1.87,5.97,-5.72,-0.67,-60.12,63.54,fall
2.78,8.42,-4.84,-13.67,-70.68,79.9,fall
1.03,10.64,-6.38,-39,-71.66,99.98,fall
-0.68,5.98,-9.34,-36.01,-96.5,66.89,fall
3.21,8.13,-8.5,-23.5,-114.93,78,fall
4.09,6.54,-7.3,-24.54,-114.56,85.14,fall
2.51,5.29,-5.89,-25.7,-114.07,84.9,fall
4.15,5.19,-5.3,-24.48,-109.5,74.34,fall
5.16,5.6,-5.41,-19.35,-99.06,68.3,fall
3.41,6.27,-6.39,-12.27,-86.73,56.15,fall
3.73,5.55,-6.1,-6.84,-83.13,45.23,fall
3.28,5.88,-6.18,-3.78,-80.08,46.26,fall
3.14,5.41,-6.52,-0.55,-81.24,47.55,fall
4.35,5.74,-6.42,4.58,-76.48,49.13,fall
5.49,7.37,-7.13,11.96,-66.59,49.56,fall
-0.71,8.89,-9.51,-8.97,-54.32,82.15,fall
3.46,9.77,-6.94,-4.58,-73.73,62.99,fall
1.42,9.34,-4.57,-14.28,-62.19,62.81,fall
-1.33,6.86,-6.03,-13.61,-62.19,52.92,fall
-1.55,6.68,-6.03,-6.23,-74.65,62.81,fall
-0.55,6.33,-6.2,-2.99,-85.27,60.97,fall
1.09,5.44,-6.48,0.55,-88.81,64.15,fall
1.99,6.17,-6.37,1.89,-84.66,72.14,fall
0.77,6.61,-6.96,-3.11,-82.76,74.04,fall
0.68,6.42,-7.48,-4.09,-86.24,67.69,fall
1.62,6.17,-7.41,-7.02,-86.18,64.51,fall
2.34,6.05,-6.61,-12.39,-82.64,63.29,fall
1.64,5.77,-6.7,-9.89,-76.11,65.43,fall
1.14,6.02,-7.22,-7.32,-71.11,68.36,fall
1.08,5.17,-7.55,1.59,-65,64.7,fall
1.34,11.59,-7.63,13.12,-64.94,68.66,fall
0.79,4.61,-4.54,-31.92,-63.96,78.67,fall
1.83,13.17,-9.92,-17.58,-61.65,67.44,fall
1.78,8.93,-7.47,-27.34,-82.03,67.99,fall
1.39,6.36,-6.95,-22.77,-75.74,59.88,fall
2.1,5.33,-4.54,-26.79,-80.14,60.73,fall
3.05,4.6,-3.25,-30.58,-70.13,63.11,fall
4.19,6.41,-5.14,-25.45,-55.48,54.87,fall
3.04,5.73,-6.44,-4.52,-49.07,31.98,fall
0.84,5.37,-5.96,21.61,-46.63,15.32,fall
2.09,5.55,-5.32,33.87,-48.71,8.79,fall
4.74,6.33,-7.16,37.96,-39.12,6.35,fall
2.65,7.66,-8.61,28.32,-27.22,16.05,fall
1.54,6.51,-9.09,18.62,-25.94,15.56,fall
-1.46,13.57,-10.07,26.79,-22.4,14.4,fall
2.72,10.15,-4.59,-40.1,-45.1,22.16,fall
2.72,7.96,-4.08,-11.84,-5.19,-7.39,fall
1.08,5.59,-4.65,-8.97,5.62,-1.71,fall
-0.55,6.95,-5.84,2.08,15.99,2.01,fall
-2.36,7.55,-5.43,4.09,6.71,-9.03,fall
-1.2,7.31,-5.35,-6.04,-8.79,-7.2,fall
0.35,5.86,-5.37,-4.76,-8.61,9.58,fall
-0.26,6.54,-6.48,-2.32,-8.3,21.18,fall
-0.28,6.1,-7.08,3.23,-10.19,20.32,fall
-0.34,5.29,-7.21,7.69,-12.82,24.11,fall
-0.71,4.63,-6.66,8.3,-19.23,32.9,fall
-1,5.25,-6.58,15.69,-24.05,47.97,fall
1.09,8.44,-7.23,10.25,-15.99,45.04,fall
5.11,13.14,-8.66,5.62,-5.25,45.47,fall
2.38,9.8,-6.76,-0.79,9.03,42.48,fall
-1.7,10.05,-7.1,5.8,-7.14,5.37,fall
-0.67,4.83,-5.1,7.39,-20.02,6.59,fall
2.2,6.22,-4.57,7.02,-20.63,6.41,fall
4.09,8.44,-4.4,-0.37,-6.59,12.94,fall
2.68,7.52,-5.29,-13.49,7.69,-1.71,fall
1.76,5.55,-6.65,-9.95,18.98,-11.41,fall
1.46,4.92,-6.95,5.13,21.48,-20.69,fall
0.92,5.02,-6.64,11.9,19.41,-25.45,fall
1.68,5.27,-6.64,11.66,17.09,-28.2,fall
-0.69,8.36,-7.52,5.49,11.41,-24.35,fall
2.46,7.03,-7.4,-8.3,5.55,-7.75,fall
1.67,7.97,-11.6,15.56,15.08,-35.89,fall
-1.02,16.1,-7.64,7.2,16.3,-31.37,fall
1.86,7.95,-3.72,-8.18,11.35,-39.37,fall
1.34,5.55,-4.28,-8.24,22.16,-25.27,fall
0.16,6.02,-5.36,2.69,29.36,-8.79,fall
-2.32,7.21,-6.4,1.77,23.25,-4.64,fall
-0.86,8.03,-6.84,4.64,7.02,-12.88,fall
-0.08,6.01,-5.87,0.61,1.34,-6.16,fall
-0.39,5.52,-6.22,-2.56,-0.92,5.49,fall
-0.05,5.47,-6.01,-3.11,-3.72,8.42,fall
-0.65,4.45,-5.59,-1.59,-6.23,12.63,fall
-0.56,5.48,-6.38,10.99,-8.42,26.12,fall
0.29,6.48,-7.43,11.35,-5.19,32.17,fall
4.28,16.66,-9.28,9.64,-0.24,49.93,fall
4.39,9.47,-3.13,2.32,15.75,18.37,fall
-0.28,10.18,-6.87,-5.62,27.47,-36.01,fall
-0.47,7.01,-6.2,8.67,24.23,-45.17,fall
3.16,6.49,-4.72,9.09,26.55,-47.79,fall
3.12,7.19,-4.62,5.55,55.05,-44.49,fall
1.81,7.19,-5.6,1.4,74.77,-58.9,fall
3.6,6.59,-5.79,-1.1,88.99,-69.09,fall
1.04,6.44,-7.73,-2.81,105.22,-74.89,fall
-0.95,6.31,-8.22,2.93,100.46,-89.29,fall
-0.3,5.29,-6.98,3.54,92.59,-97.11,fall
-0.78,5.17,-7.29,13.85,83.37,-95.89,fall
-0.99,7.43,-7.42,8.85,64.64,-84.41,fall
-1.06,13.45,-8.32,1.89,61.52,-81.85,fall
1.01,5.81,-4.6,-21.3,54.44,-97.05,fall
2.85,4.58,-6.38,-19.1,77.94,-86.61,fall
-0.88,7.69,-7.53,-13,93.38,-47.3,fall
-4.45,6.99,-8.22,-1.53,81.97,-72.14,fall
-0.38,6.7,-5.95,6.16,65.43,-77.39,fall
-0.15,6.04,-5.56,-5.31,65.55,-63.11,fall
-3.48,6.61,-7.05,-16.6,61.52,-55.24,fall
-3.31,6.12,-6.91,-19.53,43.09,-45.78,fall
-2,6.69,-7.69,-19.96,30.21,-35.71,fall
-1.59,6.04,-7.95,-10.93,19.29,-24.35,fall
-2.39,2.9,-7.9,2.75,1.53,1.89,fall
-3.73,14.19,-6.21,17.76,-18.98,47.55,fall
-1.27,9.23,-7.13,-25.39,-37.17,43.58,fall
0.27,12.25,-3.06,-30.64,-59.08,74.52,fall
4.09,9.17,-3.4,-56.03,-44.37,65.61,fall
7.44,14.93,-1.18,-86.91,-8.97,60.18,fall
3.64,10.09,-2.52,-121.46,29.6,46.26,fall
3.09,3.51,-3.38,-109.25,77.58,7.93,fall
5.74,-1.33,-1.14,-41.69,117.25,-57.37,fall
7.44,-7.55,-0.98,13.43,121.64,-127.38,fall
-2.94,-10.52,-8.87,91.49,112.85,-146.97,fall
-13.91,9.23,-2.67,77.64,30.52,-69.15,fall
-5.08,7.75,-2.72,-14.83,-70.13,-12.45,fall
7.1,7.03,-1.9,-63.84,-58.29,-11.9,fall
6.04,7.53,-0.11,-65.61,-14.16,-35.77,fall
0.01,14.72,-2.82,-83.92,22.64,-97.41,fall
-4.73,34.58,-16.64,-164.98,-6.47,-55.54,fall
1.42,10.89,-6.54,-258.91,-49.87,-25.76,fall
-1.49,-0.05,-11.48,-243.9,-45.47,-62.93,fall
-0.37,-12.05,17.76,-171.08,-87.89,-128.72,fall
-1.55,-15.33,39.24,169.56,-191.59,20.45,fall
-26.82,39.24,10.7,113.77,126.34,1.04,fall
-20.84,20.3,4.79,-79.28,-62.81,14.34,fall
4.58,3.17,8.39,-145.94,-154.79,83.07,fall
-0.57,-4.99,10.9,8.06,19.59,-8.54,fall
-1.8,-1.8,8.54,-6.59,-37.78,30.88,fall
1.74,5.54,10.02,39.43,-3.78,-6.53,fall
3.62,7.14,9.39,12.88,6.1,-11.05,fall
-1.09,6,10.98,-1.28,15.08,-8.85,fall
-3.31,5.9,9.38,-5.49,15.14,-7.81,fall
-3.53,8.08,6.96,-14.4,15.01,-10.31,fall
-2.98,7.86,4.48,-22.89,12.88,-9.4,fall
-3.22,6.31,4.33,-14.53,9.34,-1.71,fall
-4.48,5.45,4.88,1.83,-3.54,7.57,fall
-2.34,8.66,5.77,7.57,-17.15,10.44,fall
-0.82,9.81,5.78,3.66,-11.9,3.72,fall
-1.28,8.57,5.97,4.52,-7.2,-6.84,fall
-1.71,7.29,6.13,5.13,-6.77,-9.16,fall
-1.65,6.48,6.7,3.72,-6.16,-3.78,fall
-1.77,6.51,7.24,4.82,-5.07,-0.18,fall
-1.73,6.95,7.33,2.93,-3.48,0.37,fall
-1.76,7.23,6.99,1.46,-1.22,-2.2,fall
-1.68,7.04,6.72,0.92,2.38,-5.19,fall
-2.02,7.18,6.42,-0.06,4.39,-3.78,fall
-2.27,7.44,6.23,-0.92,3.97,-2.08,fall
-2.51,7.7,6.01,-1.4,1.28,-1.1,fall
-2.21,7.58,6.09,-1.71,-1.77,0.43,fall
-2.07,7.14,6.22,0.55,-2.32,0.55,fall
-2.1,7.18,6.43,2.01,-2.56,1.28,fall
-2.05,7.37,6.54,1.71,-2.93,0.55,fall
-1.96,7.15,6.64,0.43,-2.93,0.92,fall
-1.95,7.08,6.67,0.43,-2.14,1.04,fall
-1.85,7.11,6.57,0,-1.59,0.79,fall
-1.8,7.24,6.52,-0.24,-1.4,0.18,fall
-1.84,7.34,6.44,-0.06,-1.53,-0.85,fall
-1.8,7.36,6.4,0.24,-1.46,-1.1,fall
-1.82,7.25,6.41,0.31,-1.53,-1.28,fall
-1.91,7.27,6.46,0.55,-1.34,-0.79,fall
-1.88,7.19,6.47,0.55,-1.34,-0.79,fall
-1.9,7.25,6.52,0.49,-1.34,-0.61,fall
-1.81,7.24,6.63,0.43,-1.4,-0.18,fall
-1.83,7.11,6.45,1.53,-1.16,0.06,fall
-1.85,7.32,6.47,1.83,-1.83,0.24,fall
-1.8,7.42,6.4,0.98,-2.38,-0.49,fall
-1.71,7.33,6.48,0.55,-2.32,-1.1,fall
-1.71,7.3,6.55,0.49,-1.71,-1.04,fall
-1.68,7.29,6.46,0.37,-0.79,-1.16,fall
-1.77,7.27,6.44,0.85,-0.37,-1.22,fall
-1.75,7.34,6.47,1.34,-0.18,-1.28,fall
-1.72,7.3,6.57,2.5,0.37,-0.73,fall
-1.68,7.23,6.48,2.08,0.06,-0.31,fall
-1.91,7.27,6.25,0.79,0.55,0.49,fall
-1.77,7.35,6.32,-1.22,-1.65,-0.43,fall
-1.67,7.17,6.51,-1.1,-1.16,-1.4,fall
-1.79,7.27,6.53,0,0.06,-0.67,fall
-1.86,7.32,6.47,0.98,-0.43,-1.77,fall
-1.8,7.41,6.52,0.06,-1.22,-1.4,fall
-1.46,7.43,6.57,-0.92,-1.28,-1.1,fall
-1.71,7.08,6.38,-1.34,0.12,-0.49,fall
-1.73,7.18,6.32,-0.12,0.49,-0.18,fall
-1.71,7.32,6.53,0.85,0.18,-1.04,fall
-1.73,7.43,6.61,1.4,0.06,-1.28,fall
-1.85,7.37,6.43,0.67,0,-1.71,fall
-1.74,7.2,6.44,-1.04,-0.98,-1.16,fall
-1.8,7.2,6.58,-0.61,-0.18,-0.73,fall
-1.79,7.15,6.44,-0.24,-1.1,-0.92,fall
-1.73,7.26,6.46,0.55,-0.49,-1.4,fall
-1.68,7.23,6.36,0.06,-0.67,-1.1,fall
-1.7,7.27,6.46,0.37,-0.61,-0.73,fall
-1.65,7.31,6.62,1.1,-0.67,-1.16,fall
-1.69,7.4,6.5,0.85,-0.24,-1.1,fall
-1.7,7.27,6.47,0.12,-0.61,-0.92,fall
-1.64,7.08,6.59,-1.28,-1.71,-2.26,fall
-1.79,7.07,6.52,-0.12,0.55,-0.67,fall
-1.81,7.33,6.29,0.24,0.73,-0.18,fall
-1.79,7.45,6.3,0.12,0.12,-1.34,fall
-1.7,7.36,6.46,1.46,-0.49,-1.46,fall
-1.79,7.36,6.48,1.53,-0.79,-0.73,fall
-1.66,7.32,6.51,0.85,-1.16,-1.1,fall
-1.67,7.18,6.58,0.24,-0.92,-1.53,fall
-1.66,7.28,6.56,0.31,-0.31,-1.59,fall
-1.68,7.32,6.51,0.31,0.06,-1.46,fall
-1.72,7.37,6.48,0.43,0.06,-1.22,fall
-1.73,7.38,6.42,0.18,-0.18,-1.65,fall
-1.73,7.33,6.46,-0.12,-0.31,-1.4,fall
-1.73,7.26,6.5,-0.67,-0.37,-1.34,fall
-1.69,7.26,6.52,-0.37,-0.31,-0.92,fall
-1.7,7.27,6.53,-0.61,-0.31,-1.22,fall
-1.73,7.26,6.5,-0.67,0,-1.16,fall
-1.77,7.27,6.46,-0.73,-0.12,-1.16,fall
-1.76,7.25,6.48,-0.55,-0.55,-1.1,fall
-1.73,7.33,6.47,-0.92,-0.43,-0.98,fall
-1.61,7.24,6.55,-0.85,-0.61,-1.22,fall
-1.73,7.09,6.49,-0.18,-0.43,-1.16,fall
-1.76,7.29,6.57,0.79,-0.73,-0.73,fall
-1.69,7.34,6.51,-0.06,-0.67,-1.16,fall
-1.67,7.22,6.56,-0.79,-0.37,-1.16,fall
-1.73,7.19,6.58,-0.73,-0.24,-1.22,fall
-1.72,7.21,6.53,-0.67,0.12,-1.22,fall
-1.72,7.26,6.5,-0.24,-0.12,-0.92,fall
-1.71,7.26,6.49,0.12,-0.24,-1.22,fall
-1.71,7.21,6.53,0.18,-0.31,-1.1,fall
-1.74,7.17,6.56,0.24,-0.31,-0.92,fall
-1.73,7.2,6.57,0.61,-0.43,-0.73,fall
-1.71,7.27,6.56,0.61,-0.24,-0.98,fall
-1.7,7.24,6.53,0.49,-0.24,-1.16,fall
-1.74,7.25,6.52,0.37,-0.24,-0.79,fall
-1.72,7.22,6.53,0.37,-0.37,-0.79,fall
-1.69,7.25,6.52,0,-0.31,-1.04,fall
-1.69,7.26,6.62,-0.18,-0.18,-0.92,fall
-1.67,7.07,6.52,0.37,-0.24,-1.1,fall
-1.76,7.33,6.59,1.34,-0.24,-0.37,fall
-1.68,7.31,6.5,0.24,-0.43,-1.04,fall
-1.67,7.2,6.6,0,-0.24,-1.22,fall
-1.78,7.23,6.53,-0.24,-0.43,-1.22,fall
-1.69,7.24,6.56,0.06,-0.55,-0.92,fall
-1.7,7.24,6.54,0.61,-0.49,-0.79,fall
-1.69,7.28,6.49,0.85,-0.73,-0.79,fall
-1.66,7.29,6.53,0.73,-0.43,-1.22,fall
-1.69,7.22,6.57,0.24,-0.37,-0.98,fall
-1.67,7.25,6.56,0,-0.12,-1.04,fall
-1.67,7.25,6.55,0.06,-0.06,-1.22,fall
-1.72,7.25,6.56,0.18,0.12,-1.34,fall
-1.69,7.27,6.52,0.31,-0.24,-0.98,fall
-1.69,7.31,6.54,-0.06,-0.12,-0.92,fall
-1.63,7.22,6.55,-0.31,-0.55,-1.04,fall
-1.7,7.07,6.47,-0.31,-0.31,-1.16,fall
-1.77,7.21,6.57,1.53,-0.06,-0.55,fall
-1.71,7.37,6.51,1.22,-0.61,-0.92,fall
-1.58,7.29,6.55,-0.12,-0.37,-1.34,fall
-1.72,7.2,6.57,-0.49,-0.06,-1.1,fall
-1.69,7.21,6.55,-0.06,-0.06,-1.28,fall
-1.71,7.26,6.49,0.06,-0.12,-0.79,fall
-1.68,7.27,6.53,0.49,-0.31,-1.04,fall
-1.65,7.3,6.53,0.18,-0.37,-1.22,fall
-1.72,7.22,6.57,0,-0.18,-1.1,fall
-1.7,7.18,6.58,-0.06,-0.24,-0.85,fall
-1.67,7.23,6.56,0.49,-0.24,-1.04,fall
-1.67,7.26,6.54,0.12,-0.06,-1.28,fall
-1.7,7.25,6.53,0.06,-0.18,-0.98,fall
-1.69,7.26,6.54,0.37,-0.43,-0.92,fall
-1.66,7.22,6.6,-0.12,-0.67,-0.85,fall
-1.63,7.23,6.55,0.24,0.06,-1.16,fall
-1.74,7.22,6.45,0.06,0.12,-1.4,fall
-1.74,7.23,6.57,1.28,-0.43,-0.73,fall
-1.71,7.36,6.54,1.1,-0.61,-0.55,fall
-1.58,7.32,6.53,0.06,-0.55,-1.28,fall
-1.68,7.19,6.62,0,-0.49,-1.22,fall
-1.68,7.21,6.58,0.12,-0.12,-1.46,fall
-1.71,7.24,6.51,-0.12,0.12,-0.85,fall
-1.69,7.31,6.49,0.18,-0.31,-0.79,fall
-1.65,7.31,6.53,0,-0.61,-1.4,fall
-1.69,7.22,6.59,0.06,-0.31,-1.22,fall
-1.71,7.19,6.57,0.24,-0.31,-1.1,fall
-1.69,7.22,6.57,0.24,-0.55,-0.92,fall
-1.68,7.24,6.56,0.12,-0.37,-0.98,fall
-1.65,7.26,6.55,0.12,-0.18,-0.98,fall
-1.66,7.25,6.51,0.18,-0.18,-1.1,fall
-1.69,7.19,6.56,0.24,-0.24,-1.1,fall
-1.68,7.2,6.53,0.55,-0.18,-0.92,fall
-1.69,7.28,6.5,0.55,0.06,-1.4,fall
-1.64,7.17,6.61,0.24,-0.49,-1.04,fall
-1.65,7.1,6.47,0.73,-0.24,-0.98,fall
-1.74,7.27,6.54,2.08,-0.37,-0.49,fall
-1.69,7.38,6.51,1.59,-0.73,-0.73,fall
-1.61,7.29,6.56,0.55,-0.49,-1.28,fall
-1.7,7.23,6.6,0.06,-0.37,-1.28,fall
-1.66,7.24,6.52,0.37,-0.37,-1.46,fall
-1.68,7.27,6.5,0.67,-0.24,-0.92,fall
-1.65,7.33,6.49,0.79,-0.31,-1.04,fall
-1.63,7.33,6.51,0.43,-0.12,-1.22,fall
-1.68,7.24,6.55,0,-0.06,-1.22,fall
-1.7,7.25,6.54,0.12,-0.24,-0.98,fall
-1.64,7.26,6.55,0.12,-0.49,-1.04,fall
-1.67,7.28,6.52,0,-0.18,-1.22,fall
-1.67,7.29,6.5,-0.06,-0.12,-0.98,fall
-1.68,7.27,6.53,-0.06,-0.24,-0.98,fall
-1.66,7.26,6.53,-0.18,-0.24,-1.04,fall
-1.66,7.27,6.54,0,-0.43,-1.1,fall
-1.67,7.26,6.55,-0.12,-0.12,-1.16,fall
-1.66,7.26,6.54,-0.24,0,-1.16,fall
-1.71,7.25,6.51,-0.31,-0.31,-1.16,fall
-1.67,7.25,6.54,-0.24,-0.55,-1.04,fall
-1.67,7.3,6.51,-0.67,-0.24,-1.28,fall
-1.64,7.24,6.59,-0.98,0,-1.28,fall
-1.68,7.11,6.55,0,-0.24,-1.28,fall
-1.72,7.3,6.59,0.61,-0.67,-0.67,fall
-1.62,7.29,6.53,-0.37,-0.49,-1.22,fall
-1.63,7.16,6.62,-1.28,-0.37,-1.4,fall
-1.72,7.2,6.62,-0.85,-0.37,-0.98,fall
2.52,4.54,-5.85,8.18,17.03,-21.61,fall
-0.62,6.36,-7.17,11.29,18.07,-36.56,fall
0.25,16.87,-9.86,2.93,-6.84,-11.29,fall
-2.42,9.69,-10.32,-4.27,-18.19,-6.96,fall
0.95,5.03,-4.79,-12.08,-25.09,-36.62,fall
3.73,7.3,-3.88,1.22,-1.59,-34.85,fall
0.8,6.01,-4.15,-5.86,20.81,-0.18,fall
-3.22,8.06,-5.39,-9.34,22.22,29.11,fall
-4.63,7.04,-7.12,-9.58,2.38,22.83,fall
-0.98,7.17,-6.16,0.98,-19.78,-0.18,fall
1,5.59,-5.36,8.48,-11.78,-4.58,fall
-0.89,5.6,-5.94,12.21,-3.23,7.69,fall
-2.03,5.15,-6.1,12.51,-9.22,12.88,fall
-1.58,5.37,-5.81,11.78,-16.97,22.64,fall
-0.05,8.83,-6.39,9.7,-8.36,26.55,fall
-0.01,6.34,-8.44,15.2,-3.97,20.39,fall
1.85,10.1,-6.54,4.15,13.92,38.02,fall
-0.14,9.98,-5.58,9.03,8.61,7.26,fall
-0.56,6.33,-6.14,4.46,-3.05,4.52,fall
-0.66,6.25,-4.87,8.91,-4.58,5.92,fall
1.38,7.7,-3.73,3.97,-4.33,7.81,fall
3.34,10.06,-5.71,-18.31,15.38,-3.91,fall
2.5,6.43,-6.14,-21.48,24.84,-11.84,fall
-0.03,5.14,-6.71,-12.33,33.69,-14.59,fall
-1.17,4.77,-6.25,3.78,24.84,-23.5,fall
1.42,5.02,-5.16,11.47,19.59,-29.48,fall
1.44,6.28,-6.58,14.83,25.82,-20.51,fall
-0.75,8,-7.83,15.81,16.11,-6.77,fall
0.89,5.89,-8.28,14.77,18.07,-14.34,fall
-0.92,13.99,-9.81,36.8,20.81,-33.2,fall
2.25,5.69,-4.69,-10.74,26.31,-38.15,fall
1.68,8.74,-5.82,-10.5,46.69,-36.99,fall
1.06,7.3,-5.96,-4.27,53.16,-32.35,fall
0.09,6.88,-5.48,1.59,59.08,-40.1,fall
0.13,7.76,-6.11,1.46,56.46,-50.54,fall
-1,6.3,-6.09,-3.17,52.06,-41.81,fall
-1.03,5.23,-6.04,-2.44,45.53,-30.46,fall
-0.54,5.35,-5.91,2.56,37.35,-16.66,fall
0.15,4.13,-5.6,12.63,34.12,-8.73,fall
-0.08,6.26,-6.45,24.35,36.8,-4.94,fall
0.27,7.93,-6.47,16.17,38.82,-7.02,fall
1.45,12.2,-7.31,3.6,33.45,-2.81,fall
1.91,8.12,-5.74,5.8,33.14,-7.32,fall
-0.03,13.92,-6.62,10.93,27.95,-49.99,fall
0.05,6.77,-7.97,2.75,30.46,-45.17,fall
2.49,7.94,-4.46,10.62,28.14,-42.66,fall
2.68,7.3,-4.26,0.37,53.83,-58.11,fall
2.98,8.46,-4.22,-7.93,78.19,-76.9,fall
1.74,6.3,-5.93,-14.95,93.93,-86.49,fall
